vote_event_id,voter_id,voter_type,option
most:vote-event:135,most:person:berenika-pestova,person,yes
most:vote-event:135,most:person:patricie-prokesova,person,yes
most:vote-event:135,most:person:milan-rybak,person,yes
most:vote-event:135,most:person:jan-schiller,person,yes
most:vote-event:135,most:person:marketa-stara,person,yes
most:vote-event:135,most:person:martin-strakos,person,yes
most:vote-event:135,most:person:jana-skudrnova,person,yes
most:vote-event:135,most:person:olga-srutova,person,yes
most:vote-event:135,most:person:sasa-stembera,person,yes
most:vote-event:135,most:person:barbora-stempakova,person,yes
most:vote-event:135,most:person:jiri-turis,person,yes
most:vote-event:135,most:person:jitka-urbankova-mikulova,person,yes
most:vote-event:135,most:person:vlastimil-vozka,person,yes
most:vote-event:135,most:person:vaclav-zahradnicek,person,yes
most:vote-event:135,most:person:lenka-bombera-piskacova,person,yes
most:vote-event:135,most:person:stanislav-woznica,person,yes
most:vote-event:135,most:person:roman-lensky,person,yes
most:vote-event:135,most:person:pavel-lisicky,person,abstain
most:vote-event:136,most:person:alexandr-agh,person,yes
most:vote-event:136,most:person:hana-aulicka-jirovcova,person,yes
most:vote-event:136,most:person:lukas-bednarik,person,yes
most:vote-event:136,most:person:renata-cisarova,person,yes
most:vote-event:136,most:person:alena-dernerova,person,yes
most:vote-event:136,most:person:martin-domin,person,yes
most:vote-event:136,most:person:daniel-drtik,person,yes
most:vote-event:136,most:person:daniel-dunovsky,person,yes
most:vote-event:136,most:person:jana-falterova-zudova,person,yes
most:vote-event:136,most:person:josef-fiala,person,yes
most:vote-event:136,most:person:petr-formanek,person,absent
most:vote-event:136,most:person:jarmila-fuchsova,person,yes
most:vote-event:136,most:person:pavel-gal,person,yes
most:vote-event:136,most:person:roman-houska,person,yes
most:vote-event:136,most:person:jaroslav-hrvol,person,yes
most:vote-event:136,most:person:marek-hrvol,person,yes
most:vote-event:136,most:person:ivana-hvezdova,person,yes
most:vote-event:136,most:person:pavla-choteborska,person,yes
most:vote-event:136,most:person:zbynek-jaks,person,yes
most:vote-event:136,most:person:jan-korba,person,yes
most:vote-event:136,most:person:vladimir-kubik,person,yes
most:vote-event:136,most:person:tiep-luu-danh,person,yes
most:vote-event:136,most:person:ondrej-malek,person,yes
most:vote-event:136,most:person:alois-maly,person,yes
most:vote-event:136,most:person:lubomira-mejstrikova,person,yes
most:vote-event:136,most:person:jiri-nedved,person,yes
