id,name,given_name,family_name,identifiers,sources
pardubice:person:jan-hrabal,Jan Hrabal,Jan,Hrabal,[],"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""pardubice.eu ZmP voting PDFs""}]"
pardubice:person:jan-mazuch,Jan Mazuch,Jan,Mazuch,[],"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""pardubice.eu ZmP voting PDFs""}]"
pardubice:person:jan-metelka,Jan Metelka,Jan,Metelka,[],"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""pardubice.eu ZmP voting PDFs""}]"
pardubice:person:jan-nadrchal,Jan Nadrchal,Jan,Nadrchal,[],"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""pardubice.eu ZmP voting PDFs""}]"
pardubice:person:jan-prochazka,Jan Procházka,Jan,Procházka,[],"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""pardubice.eu ZmP voting PDFs""}]"
pardubice:person:jana-hanzlikova,Jana Hanzlíková,Jana,Hanzlíková,[],"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""pardubice.eu ZmP voting PDFs""}]"
pardubice:person:jiri-lejhanec,Jiří Lejhanec,Jiří,Lejhanec,[],"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""pardubice.eu ZmP voting PDFs""}]"
pardubice:person:jiri-rejda,Jiří Rejda,Jiří,Rejda,[],"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""pardubice.eu ZmP voting PDFs""}]"
pardubice:person:jirina-klcova,Jiřina Klčová,Jiřina,Klčová,[],"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""pardubice.eu ZmP voting PDFs""}]"
pardubice:person:karel-haas,Karel Haas,Karel,Haas,[],"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""pardubice.eu ZmP voting PDFs""}]"
pardubice:person:leos-janda,Leoš Janda,Leoš,Janda,[],"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""pardubice.eu ZmP voting PDFs""}]"
pardubice:person:lukas-havlena,Lukáš Havlena,Lukáš,Havlena,[],"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""pardubice.eu ZmP voting PDFs""}]"
pardubice:person:maria-luticova,Mária Luticová,Mária,Luticová,[],"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""pardubice.eu ZmP voting PDFs""}]"
pardubice:person:maria-ministrova,Mária Ministrová,Mária,Ministrová,[],"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""pardubice.eu ZmP voting PDFs""}]"
pardubice:person:martin-charvat,Martin Charvát,Martin,Charvát,[],"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""pardubice.eu ZmP voting PDFs""}]"
pardubice:person:martin-kolovratnik,Martin Kolovratník,Martin,Kolovratník,[],"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""pardubice.eu ZmP voting PDFs""}]"
pardubice:person:martin-slezak,Martin Slezák,Martin,Slezák,[],"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""pardubice.eu ZmP voting PDFs""}]"
pardubice:person:milan-chaloupecky,Milan Chaloupecký,Milan,Chaloupecký,[],"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""pardubice.eu ZmP voting PDFs""}]"
pardubice:person:ondrej-muller,Ondřej Müller,Ondřej,Müller,[],"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""pardubice.eu ZmP voting PDFs""}]"
pardubice:person:otakar-janecky,Otakar Janecký,Otakar,Janecký,[],"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""pardubice.eu ZmP voting PDFs""}]"
pardubice:person:petr-klimpl,Petr Klimpl,Petr,Klimpl,[],"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""pardubice.eu ZmP voting PDFs""}]"
pardubice:person:petr-kvas,Petr Kvaš,Petr,Kvaš,[],"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""pardubice.eu ZmP voting PDFs""}]"
pardubice:person:radek-hejny,Radek Hejný,Radek,Hejný,[],"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""pardubice.eu ZmP voting PDFs""}]"
pardubice:person:rene-zivny,René Živný,René,Živný,[],"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""pardubice.eu ZmP voting PDFs""}]"
pardubice:person:robert-hrdina,Robert Hrdina,Robert,Hrdina,[],"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""pardubice.eu ZmP voting PDFs""}]"
pardubice:person:simona-machacova,Simona Machačová,Simona,Machačová,[],"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""pardubice.eu ZmP voting PDFs""}]"
pardubice:person:stepanka-frankova,Štěpánka Fraňková,Štěpánka,Fraňková,[],"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""pardubice.eu ZmP voting PDFs""}]"
pardubice:person:tomas-pelikan,Tomáš Pelikán,Tomáš,Pelikán,[],"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""pardubice.eu ZmP voting PDFs""}]"
pardubice:person:vit-ulrych,Vít Ulrych,Vít,Ulrych,[],"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""pardubice.eu ZmP voting PDFs""}]"
pardubice:person:vitezslav-novohradsky,Vítězslav Novohradský,Vítězslav,Novohradský,[],"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""pardubice.eu ZmP voting PDFs""}]"
pardubice:person:vitezslav-stepanek,Vítězslav Štěpánek,Vítězslav,Štěpánek,[],"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""pardubice.eu ZmP voting PDFs""}]"
pardubice:person:vojtech-jirsa,Vojtěch Jirsa,Vojtěch,Jirsa,[],"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""pardubice.eu ZmP voting PDFs""}]"
