id,name,given_name,family_name,identifiers,sources
ostrava:person:jan-dohnal,Jan Dohnal,Jan,Dohnal,"[{""scheme"": ""ostrava:academic_title"", ""identifier"": ""Mgr.""}]","[{""url"": ""https://www.ostrava.cz/uloziste/zastupitelstvo/vysledky_hlasovani/vo2226/"", ""note"": ""Name/title as last observed across 1 distinct variant(s) seen on vote pages: ['Mgr. Jan Dohnal']""}]"
ostrava:person:jan-sila,Jan Síla,Jan,Síla,"[{""scheme"": ""ostrava:academic_title"", ""identifier"": ""MUDr.""}]","[{""url"": ""https://www.ostrava.cz/uloziste/zastupitelstvo/vysledky_hlasovani/vo2226/"", ""note"": ""Name/title as last observed across 1 distinct variant(s) seen on vote pages: ['MUDr. Jan Síla']""}]"
ostrava:person:jaroslav-trnovec,Jaroslav Trnovec,Jaroslav,Trnovec,[],"[{""url"": ""https://www.ostrava.cz/uloziste/zastupitelstvo/vysledky_hlasovani/vo2226/"", ""note"": ""Name/title as last observed across 1 distinct variant(s) seen on vote pages: ['Jaroslav Trnovec']""}]"
ostrava:person:jiri-jurecek,Jiří Jureček,Jiří,Jureček,"[{""scheme"": ""ostrava:academic_title"", ""identifier"": ""Mgr.""}]","[{""url"": ""https://www.ostrava.cz/uloziste/zastupitelstvo/vysledky_hlasovani/vo2226/"", ""note"": ""Name/title as last observed across 1 distinct variant(s) seen on vote pages: ['Mgr. Jiří Jureček']""}]"
ostrava:person:jiri-vavra,Jiří Vávra,Jiří,Vávra,[],"[{""url"": ""https://www.ostrava.cz/uloziste/zastupitelstvo/vysledky_hlasovani/vo2226/"", ""note"": ""Name/title as last observed across 1 distinct variant(s) seen on vote pages: ['Jiří Vávra']""}]"
ostrava:person:josef-babka,Josef Babka,Josef,Babka,"[{""scheme"": ""ostrava:academic_title"", ""identifier"": ""JUDr.""}]","[{""url"": ""https://www.ostrava.cz/uloziste/zastupitelstvo/vysledky_hlasovani/vo2226/"", ""note"": ""Name/title as last observed across 1 distinct variant(s) seen on vote pages: ['JUDr. Josef Babka']""}]"
ostrava:person:karel-malik,Karel Malík,Karel,Malík,"[{""scheme"": ""ostrava:academic_title"", ""identifier"": ""Ing.""}]","[{""url"": ""https://www.ostrava.cz/uloziste/zastupitelstvo/vysledky_hlasovani/vo2226/"", ""note"": ""Name/title as last observed across 1 distinct variant(s) seen on vote pages: ['Ing. Karel Malík']""}]"
ostrava:person:katerina-sebestova,Kateřina Šebestová,Kateřina,Šebestová,"[{""scheme"": ""ostrava:academic_title"", ""identifier"": ""Mgr.""}]","[{""url"": ""https://www.ostrava.cz/uloziste/zastupitelstvo/vysledky_hlasovani/vo2226/"", ""note"": ""Name/title as last observed across 1 distinct variant(s) seen on vote pages: ['Mgr. Kateřina Šebestová']""}]"
ostrava:person:libor-pavel,Libor Pavel,Libor,Pavel,"[{""scheme"": ""ostrava:academic_title"", ""identifier"": ""Mgr.""}]","[{""url"": ""https://www.ostrava.cz/uloziste/zastupitelstvo/vysledky_hlasovani/vo2226/"", ""note"": ""Name/title as last observed across 1 distinct variant(s) seen on vote pages: ['Mgr. Libor Pavel']""}]"
ostrava:person:lucie-barankova,Lucie Baránková,Lucie,Baránková,"[{""scheme"": ""ostrava:academic_title"", ""identifier"": ""Ing.""}]","[{""url"": ""https://www.ostrava.cz/uloziste/zastupitelstvo/vysledky_hlasovani/vo2226/"", ""note"": ""Name/title as last observed across 2 distinct variant(s) seen on vote pages: ['Ing. Lucie Baránková', 'Ing. Lucie Baránková, Ph.D.']""}]"
ostrava:person:lukas-semerak,Lukáš Semerák,Lukáš,Semerák,"[{""scheme"": ""ostrava:academic_title"", ""identifier"": ""JUDr.""}]","[{""url"": ""https://www.ostrava.cz/uloziste/zastupitelstvo/vysledky_hlasovani/vo2226/"", ""note"": ""Name/title as last observed across 1 distinct variant(s) seen on vote pages: ['JUDr. Lukáš Semerák']""}]"
ostrava:person:margareta-michopulu,Margareta Michopulu,Margareta,Michopulu,"[{""scheme"": ""ostrava:academic_title"", ""identifier"": ""Bc.""}]","[{""url"": ""https://www.ostrava.cz/uloziste/zastupitelstvo/vysledky_hlasovani/vo2226/"", ""note"": ""Name/title as last observed across 1 distinct variant(s) seen on vote pages: ['Bc. Margareta Michopulu']""}]"
ostrava:person:marie-malcharova,Marie Malcharová,Marie,Malcharová,[],"[{""url"": ""https://www.ostrava.cz/uloziste/zastupitelstvo/vysledky_hlasovani/vo2226/"", ""note"": ""Name/title as last observed across 1 distinct variant(s) seen on vote pages: ['Marie Malcharová']""}]"
ostrava:person:marketa-langrova,Markéta Langrová,Markéta,Langrová,[],"[{""url"": ""https://www.ostrava.cz/uloziste/zastupitelstvo/vysledky_hlasovani/vo2226/"", ""note"": ""Name/title as last observed across 1 distinct variant(s) seen on vote pages: ['Markéta Langrová']""}]"
ostrava:person:martin-bednar,Martin Bednář,Martin,Bednář,"[{""scheme"": ""ostrava:academic_title"", ""identifier"": ""Bc.""}]","[{""url"": ""https://www.ostrava.cz/uloziste/zastupitelstvo/vysledky_hlasovani/vo2226/"", ""note"": ""Name/title as last observed across 2 distinct variant(s) seen on vote pages: ['Bc. Martin Bednář', 'Bc. Martin Bednář, MBA']""}]"
ostrava:person:martin-drastich,"Martin Drastich, Ph.D., MBA",Martin,Drastich,"[{""scheme"": ""ostrava:academic_title"", ""identifier"": ""Ing. et Ing.""}]","[{""url"": ""https://www.ostrava.cz/uloziste/zastupitelstvo/vysledky_hlasovani/vo2226/"", ""note"": ""Name/title as last observed across 1 distinct variant(s) seen on vote pages: ['Ing. et Ing. Martin Drastich, Ph.D., MBA']""}]"
ostrava:person:martin-juroska,Martin Juroška,Martin,Juroška,"[{""scheme"": ""ostrava:academic_title"", ""identifier"": ""Ing.""}]","[{""url"": ""https://www.ostrava.cz/uloziste/zastupitelstvo/vysledky_hlasovani/vo2226/"", ""note"": ""Name/title as last observed across 2 distinct variant(s) seen on vote pages: ['Ing. Martin Juroška', 'Ing. Martin Juroška, Ph.D.']""}]"
ostrava:person:martin-kret,Martin Kret,Martin,Kret,"[{""scheme"": ""ostrava:academic_title"", ""identifier"": ""Ing. Bc.""}]","[{""url"": ""https://www.ostrava.cz/uloziste/zastupitelstvo/vysledky_hlasovani/vo2226/"", ""note"": ""Name/title as last observed across 3 distinct variant(s) seen on vote pages: ['Ing. Bc. Martin Kret', 'Ing. Bc. Martin Kret, DiS.', 'Ing. Martin Kret, DiS.']""}]"
ostrava:person:maxim-pachomov,Maxim Pachomov,Maxim,Pachomov,"[{""scheme"": ""ostrava:academic_title"", ""identifier"": ""Ing.""}]","[{""url"": ""https://www.ostrava.cz/uloziste/zastupitelstvo/vysledky_hlasovani/vo2226/"", ""note"": ""Name/title as last observed across 2 distinct variant(s) seen on vote pages: ['Bc. Maxim Pachomov', 'Ing. Maxim Pachomov']""}]"
ostrava:person:michal-horinek,Michal Hořínek,Michal,Hořínek,"[{""scheme"": ""ostrava:academic_title"", ""identifier"": ""Mgr.""}]","[{""url"": ""https://www.ostrava.cz/uloziste/zastupitelstvo/vysledky_hlasovani/vo2226/"", ""note"": ""Name/title as last observed across 1 distinct variant(s) seen on vote pages: ['Mgr. Michal Hořínek']""}]"
ostrava:person:michal-marianek,Michal Mariánek,Michal,Mariánek,"[{""scheme"": ""ostrava:academic_title"", ""identifier"": ""Mgr.""}]","[{""url"": ""https://www.ostrava.cz/uloziste/zastupitelstvo/vysledky_hlasovani/vo2226/"", ""note"": ""Name/title as last observed across 2 distinct variant(s) seen on vote pages: ['Mgr. Michal Mariánek', 'Mgr. Michal Mariánek, MBA']""}]"
ostrava:person:miroslav-otisk,Miroslav Otisk,Miroslav,Otisk,"[{""scheme"": ""ostrava:academic_title"", ""identifier"": ""Bc.""}]","[{""url"": ""https://www.ostrava.cz/uloziste/zastupitelstvo/vysledky_hlasovani/vo2226/"", ""note"": ""Name/title as last observed across 2 distinct variant(s) seen on vote pages: ['Bc. Miroslav Otisk', 'Bc. Miroslav Otisk, MSc., MBA']""}]"
ostrava:person:miroslav-svozil,Miroslav Svozil,Miroslav,Svozil,"[{""scheme"": ""ostrava:academic_title"", ""identifier"": ""Ing.""}]","[{""url"": ""https://www.ostrava.cz/uloziste/zastupitelstvo/vysledky_hlasovani/vo2226/"", ""note"": ""Name/title as last observed across 1 distinct variant(s) seen on vote pages: ['Ing. Miroslav Svozil']""}]"
ostrava:person:ondrej-nemecek,Ondřej Němeček,Ondřej,Němeček,"[{""scheme"": ""ostrava:academic_title"", ""identifier"": ""MUDr. Bc.""}]","[{""url"": ""https://www.ostrava.cz/uloziste/zastupitelstvo/vysledky_hlasovani/vo2226/"", ""note"": ""Name/title as last observed across 2 distinct variant(s) seen on vote pages: ['MUDr. Bc. Ondřej Němeček', 'MUDr. Bc. Ondřej Němeček, MBA']""}]"
ostrava:person:ondrej-sliva,Ondřej Slíva,Ondřej,Slíva,"[{""scheme"": ""ostrava:academic_title"", ""identifier"": ""Ing.""}]","[{""url"": ""https://www.ostrava.cz/uloziste/zastupitelstvo/vysledky_hlasovani/vo2226/"", ""note"": ""Name/title as last observed across 2 distinct variant(s) seen on vote pages: ['Ing. Ondřej Slíva', 'Ing. Ondřej Slíva, MBA']""}]"
ostrava:person:patrik-hujdus,Patrik Hujdus,Patrik,Hujdus,"[{""scheme"": ""ostrava:academic_title"", ""identifier"": ""Mgr.""}]","[{""url"": ""https://www.ostrava.cz/uloziste/zastupitelstvo/vysledky_hlasovani/vo2226/"", ""note"": ""Name/title as last observed across 1 distinct variant(s) seen on vote pages: ['Mgr. Patrik Hujdus']""}]"
ostrava:person:peter-harvanek,Peter Harvánek,Peter,Harvánek,"[{""scheme"": ""ostrava:academic_title"", ""identifier"": ""Ing.""}]","[{""url"": ""https://www.ostrava.cz/uloziste/zastupitelstvo/vysledky_hlasovani/vo2226/"", ""note"": ""Name/title as last observed across 1 distinct variant(s) seen on vote pages: ['Ing. Peter Harvánek']""}]"
ostrava:person:petr-mika,Petr Mika,Petr,Mika,"[{""scheme"": ""ostrava:academic_title"", ""identifier"": ""Mgr.""}]","[{""url"": ""https://www.ostrava.cz/uloziste/zastupitelstvo/vysledky_hlasovani/vo2226/"", ""note"": ""Name/title as last observed across 1 distinct variant(s) seen on vote pages: ['Mgr. Petr Mika']""}]"
ostrava:person:petr-psotka,Petr Psotka,Petr,Psotka,"[{""scheme"": ""ostrava:academic_title"", ""identifier"": ""Mgr.""}]","[{""url"": ""https://www.ostrava.cz/uloziste/zastupitelstvo/vysledky_hlasovani/vo2226/"", ""note"": ""Name/title as last observed across 1 distinct variant(s) seen on vote pages: ['Mgr. Petr Psotka']""}]"
ostrava:person:petr-veselka,Petr Veselka,Petr,Veselka,[],"[{""url"": ""https://www.ostrava.cz/uloziste/zastupitelstvo/vysledky_hlasovani/vo2226/"", ""note"": ""Name/title as last observed across 1 distinct variant(s) seen on vote pages: ['Petr Veselka']""}]"
ostrava:person:radana-zapletalova,Radana Zapletalová,Radana,Zapletalová,"[{""scheme"": ""ostrava:academic_title"", ""identifier"": ""Bc.""}]","[{""url"": ""https://www.ostrava.cz/uloziste/zastupitelstvo/vysledky_hlasovani/vo2226/"", ""note"": ""Name/title as last observed across 1 distinct variant(s) seen on vote pages: ['Bc. Radana Zapletalová']""}]"
ostrava:person:radim-michna,Radim Michna,Radim,Michna,[],"[{""url"": ""https://www.ostrava.cz/uloziste/zastupitelstvo/vysledky_hlasovani/vo2226/"", ""note"": ""Name/title as last observed across 1 distinct variant(s) seen on vote pages: ['Radim Michna']""}]"
ostrava:person:regina-gogelova,Regina Gogelová,Regina,Gogelová,"[{""scheme"": ""ostrava:academic_title"", ""identifier"": ""Ing.""}]","[{""url"": ""https://www.ostrava.cz/uloziste/zastupitelstvo/vysledky_hlasovani/vo2226/"", ""note"": ""Name/title as last observed across 1 distinct variant(s) seen on vote pages: ['Ing. Regina Gogelová']""}]"
ostrava:person:richard-veres,Richard Vereš,Richard,Vereš,"[{""scheme"": ""ostrava:academic_title"", ""identifier"": ""Bc.""}]","[{""url"": ""https://www.ostrava.cz/uloziste/zastupitelstvo/vysledky_hlasovani/vo2226/"", ""note"": ""Name/title as last observed across 1 distinct variant(s) seen on vote pages: ['Bc. Richard Vereš']""}]"
ostrava:person:robert-cep,Robert Čep,Robert,Čep,"[{""scheme"": ""ostrava:academic_title"", ""identifier"": ""Ing.""}]","[{""url"": ""https://www.ostrava.cz/uloziste/zastupitelstvo/vysledky_hlasovani/vo2226/"", ""note"": ""Name/title as last observed across 2 distinct variant(s) seen on vote pages: ['Ing. Robert Čep', 'Ing. Robert Čep, Ph.D.']""}]"
ostrava:person:robert-stary,Robert Starý,Robert,Starý,[],"[{""url"": ""https://www.ostrava.cz/uloziste/zastupitelstvo/vysledky_hlasovani/vo2226/"", ""note"": ""Name/title as last observed across 1 distinct variant(s) seen on vote pages: ['Robert Starý']""}]"
ostrava:person:rostislav-reha,Rostislav Řeha,Rostislav,Řeha,"[{""scheme"": ""ostrava:academic_title"", ""identifier"": ""Ing.""}]","[{""url"": ""https://www.ostrava.cz/uloziste/zastupitelstvo/vysledky_hlasovani/vo2226/"", ""note"": ""Name/title as last observed across 1 distinct variant(s) seen on vote pages: ['Ing. Rostislav Řeha']""}]"
ostrava:person:tomas-gemela,Tomáš Gemela,Tomáš,Gemela,[],"[{""url"": ""https://www.ostrava.cz/uloziste/zastupitelstvo/vysledky_hlasovani/vo2226/"", ""note"": ""Name/title as last observed across 1 distinct variant(s) seen on vote pages: ['Tomáš Gemela']""}]"
ostrava:person:tomas-macura,Tomáš Macura,Tomáš,Macura,"[{""scheme"": ""ostrava:academic_title"", ""identifier"": ""Ing.""}]","[{""url"": ""https://www.ostrava.cz/uloziste/zastupitelstvo/vysledky_hlasovani/vo2226/"", ""note"": ""Name/title as last observed across 2 distinct variant(s) seen on vote pages: ['Ing. Tomáš Macura', 'Ing. Tomáš Macura, MBA']""}]"
ostrava:person:tomas-malek,Tomáš Málek,Tomáš,Málek,"[{""scheme"": ""ostrava:academic_title"", ""identifier"": ""MUDr.""}]","[{""url"": ""https://www.ostrava.cz/uloziste/zastupitelstvo/vysledky_hlasovani/vo2226/"", ""note"": ""Name/title as last observed across 1 distinct variant(s) seen on vote pages: ['MUDr. Tomáš Málek']""}]"
ostrava:person:tomas-pavliska,Tomáš Pavliska,Tomáš,Pavliska,"[{""scheme"": ""ostrava:academic_title"", ""identifier"": ""MUDr.""}]","[{""url"": ""https://www.ostrava.cz/uloziste/zastupitelstvo/vysledky_hlasovani/vo2226/"", ""note"": ""Name/title as last observed across 1 distinct variant(s) seen on vote pages: ['MUDr. Tomáš Pavliska']""}]"
ostrava:person:tomas-vytisk,Tomáš Výtisk,Tomáš,Výtisk,"[{""scheme"": ""ostrava:academic_title"", ""identifier"": ""Ing.""}]","[{""url"": ""https://www.ostrava.cz/uloziste/zastupitelstvo/vysledky_hlasovani/vo2226/"", ""note"": ""Name/title as last observed across 1 distinct variant(s) seen on vote pages: ['Ing. Tomáš Výtisk']""}]"
ostrava:person:vit-machacek,Vít Macháček,Vít,Macháček,"[{""scheme"": ""ostrava:academic_title"", ""identifier"": ""Ing.""}]","[{""url"": ""https://www.ostrava.cz/uloziste/zastupitelstvo/vysledky_hlasovani/vo2226/"", ""note"": ""Name/title as last observed across 1 distinct variant(s) seen on vote pages: ['Ing. Vít Macháček']""}]"
ostrava:person:vladimir-ciganek,Vladimír Cigánek,Vladimír,Cigánek,"[{""scheme"": ""ostrava:academic_title"", ""identifier"": ""Ing.""}]","[{""url"": ""https://www.ostrava.cz/uloziste/zastupitelstvo/vysledky_hlasovani/vo2226/"", ""note"": ""Name/title as last observed across 1 distinct variant(s) seen on vote pages: ['Ing. Vladimír Cigánek']""}]"
ostrava:person:vladimir-polak,Vladimír Polák,Vladimír,Polák,[],"[{""url"": ""https://www.ostrava.cz/uloziste/zastupitelstvo/vysledky_hlasovani/vo2226/"", ""note"": ""Name/title as last observed across 1 distinct variant(s) seen on vote pages: ['Vladimír Polák']""}]"
ostrava:person:zbynek-prazak,Zbyněk Pražák,Zbyněk,Pražák,"[{""scheme"": ""ostrava:academic_title"", ""identifier"": ""Ing.""}]","[{""url"": ""https://www.ostrava.cz/uloziste/zastupitelstvo/vysledky_hlasovani/vo2226/"", ""note"": ""Name/title as last observed across 2 distinct variant(s) seen on vote pages: ['Ing. Zbyněk Pražák', 'Ing. Zbyněk Pražák, Ph.D.']""}]"
ostrava:person:zdenek-rodek,Zdeněk Rodek,Zdeněk,Rodek,[],"[{""url"": ""https://www.ostrava.cz/uloziste/zastupitelstvo/vysledky_hlasovani/vo2226/"", ""note"": ""Name/title as last observed across 1 distinct variant(s) seen on vote pages: ['Zdeněk Rodek']""}]"
ostrava:person:zuzana-bajgarova,Zuzana Bajgarová,Zuzana,Bajgarová,"[{""scheme"": ""ostrava:academic_title"", ""identifier"": ""Mgr.""}]","[{""url"": ""https://www.ostrava.cz/uloziste/zastupitelstvo/vysledky_hlasovani/vo2226/"", ""note"": ""Name/title as last observed across 1 distinct variant(s) seen on vote pages: ['Mgr. Zuzana Bajgarová']""}]"
