vote_event_id;date;sitting_number;topic;topic_description;member;vote;vote_source;yes_count;no_count;abstain_count;present_count;source_url
2024-12-11-008;2024-12-11;14;Rozpočet sociálního fondu města Plasy na rok 2025;ZM schvaluje rozpočet sociálního fondu města Plasy na rok 2025;Škop Michal;yes;inferred by count balance;15;0;0;15;https://www.plasy.cz/modules/file_storage/download.php?file=5b59035e%7C325&inline=1
2024-12-11-008;2024-12-11;14;Rozpočet sociálního fondu města Plasy na rok 2025;ZM schvaluje rozpočet sociálního fondu města Plasy na rok 2025;Tyrpeklová Zdenka;yes;inferred by count balance;15;0;0;15;https://www.plasy.cz/modules/file_storage/download.php?file=5b59035e%7C325&inline=1
2024-12-11-008;2024-12-11;14;Rozpočet sociálního fondu města Plasy na rok 2025;ZM schvaluje rozpočet sociálního fondu města Plasy na rok 2025;Urbanová Veronika;yes;inferred by count balance;15;0;0;15;https://www.plasy.cz/modules/file_storage/download.php?file=5b59035e%7C325&inline=1
2024-12-11-009;2024-12-11;14;Technické služby města Plasy s.r.o. - stanovení roční odměny na rok 2025;ZM schvaluje roční odměnu na rok 2025 pro Technické služby města Plasy s.r.o. na zabezpečení veřejně prospěšných služeb dle uzavřené Smlouvy o zabezpečení veřejně prospěšných služeb, která je uzavřena mezi mčstem Plasy a TS. Návrh odměny vychází z rozpočtu předloženého TS a činí 10 224 500,00 KČ včetně DPH;Belbl Emanuel;yes;inferred by count balance;15;0;0;15;https://www.plasy.cz/modules/file_storage/download.php?file=5b59035e%7C325&inline=1
2024-12-11-009;2024-12-11;14;Technické služby města Plasy s.r.o. - stanovení roční odměny na rok 2025;ZM schvaluje roční odměnu na rok 2025 pro Technické služby města Plasy s.r.o. na zabezpečení veřejně prospěšných služeb dle uzavřené Smlouvy o zabezpečení veřejně prospěšných služeb, která je uzavřena mezi mčstem Plasy a TS. Návrh odměny vychází z rozpočtu předloženého TS a činí 10 224 500,00 KČ včetně DPH;Gross Václav;yes;inferred by count balance;15;0;0;15;https://www.plasy.cz/modules/file_storage/download.php?file=5b59035e%7C325&inline=1
2024-12-11-009;2024-12-11;14;Technické služby města Plasy s.r.o. - stanovení roční odměny na rok 2025;ZM schvaluje roční odměnu na rok 2025 pro Technické služby města Plasy s.r.o. na zabezpečení veřejně prospěšných služeb dle uzavřené Smlouvy o zabezpečení veřejně prospěšných služeb, která je uzavřena mezi mčstem Plasy a TS. Návrh odměny vychází z rozpočtu předloženého TS a činí 10 224 500,00 KČ včetně DPH;Hanzlíček Zdeněk;yes;inferred by count balance;15;0;0;15;https://www.plasy.cz/modules/file_storage/download.php?file=5b59035e%7C325&inline=1
2024-12-11-009;2024-12-11;14;Technické služby města Plasy s.r.o. - stanovení roční odměny na rok 2025;ZM schvaluje roční odměnu na rok 2025 pro Technické služby města Plasy s.r.o. na zabezpečení veřejně prospěšných služeb dle uzavřené Smlouvy o zabezpečení veřejně prospěšných služeb, která je uzavřena mezi mčstem Plasy a TS. Návrh odměny vychází z rozpočtu předloženého TS a činí 10 224 500,00 KČ včetně DPH;Ježková Martina;yes;inferred by count balance;15;0;0;15;https://www.plasy.cz/modules/file_storage/download.php?file=5b59035e%7C325&inline=1
2024-12-11-009;2024-12-11;14;Technické služby města Plasy s.r.o. - stanovení roční odměny na rok 2025;ZM schvaluje roční odměnu na rok 2025 pro Technické služby města Plasy s.r.o. na zabezpečení veřejně prospěšných služeb dle uzavřené Smlouvy o zabezpečení veřejně prospěšných služeb, která je uzavřena mezi mčstem Plasy a TS. Návrh odměny vychází z rozpočtu předloženého TS a činí 10 224 500,00 KČ včetně DPH;Kantor Pořádková Eva;yes;inferred by count balance;15;0;0;15;https://www.plasy.cz/modules/file_storage/download.php?file=5b59035e%7C325&inline=1
2024-12-11-009;2024-12-11;14;Technické služby města Plasy s.r.o. - stanovení roční odměny na rok 2025;ZM schvaluje roční odměnu na rok 2025 pro Technické služby města Plasy s.r.o. na zabezpečení veřejně prospěšných služeb dle uzavřené Smlouvy o zabezpečení veřejně prospěšných služeb, která je uzavřena mezi mčstem Plasy a TS. Návrh odměny vychází z rozpočtu předloženého TS a činí 10 224 500,00 KČ včetně DPH;Kornatovský Ivo;yes;inferred by count balance;15;0;0;15;https://www.plasy.cz/modules/file_storage/download.php?file=5b59035e%7C325&inline=1
2024-12-11-009;2024-12-11;14;Technické služby města Plasy s.r.o. - stanovení roční odměny na rok 2025;ZM schvaluje roční odměnu na rok 2025 pro Technické služby města Plasy s.r.o. na zabezpečení veřejně prospěšných služeb dle uzavřené Smlouvy o zabezpečení veřejně prospěšných služeb, která je uzavřena mezi mčstem Plasy a TS. Návrh odměny vychází z rozpočtu předloženého TS a činí 10 224 500,00 KČ včetně DPH;Kouba Tomáš;yes;inferred by count balance;15;0;0;15;https://www.plasy.cz/modules/file_storage/download.php?file=5b59035e%7C325&inline=1
2024-12-11-009;2024-12-11;14;Technické služby města Plasy s.r.o. - stanovení roční odměny na rok 2025;ZM schvaluje roční odměnu na rok 2025 pro Technické služby města Plasy s.r.o. na zabezpečení veřejně prospěšných služeb dle uzavřené Smlouvy o zabezpečení veřejně prospěšných služeb, která je uzavřena mezi mčstem Plasy a TS. Návrh odměny vychází z rozpočtu předloženého TS a činí 10 224 500,00 KČ včetně DPH;Kovářík Petr;yes;inferred by count balance;15;0;0;15;https://www.plasy.cz/modules/file_storage/download.php?file=5b59035e%7C325&inline=1
2024-12-11-009;2024-12-11;14;Technické služby města Plasy s.r.o. - stanovení roční odměny na rok 2025;ZM schvaluje roční odměnu na rok 2025 pro Technické služby města Plasy s.r.o. na zabezpečení veřejně prospěšných služeb dle uzavřené Smlouvy o zabezpečení veřejně prospěšných služeb, která je uzavřena mezi mčstem Plasy a TS. Návrh odměny vychází z rozpočtu předloženého TS a činí 10 224 500,00 KČ včetně DPH;Neuman Petr;yes;inferred by count balance;15;0;0;15;https://www.plasy.cz/modules/file_storage/download.php?file=5b59035e%7C325&inline=1
2024-12-11-009;2024-12-11;14;Technické služby města Plasy s.r.o. - stanovení roční odměny na rok 2025;ZM schvaluje roční odměnu na rok 2025 pro Technické služby města Plasy s.r.o. na zabezpečení veřejně prospěšných služeb dle uzavřené Smlouvy o zabezpečení veřejně prospěšných služeb, která je uzavřena mezi mčstem Plasy a TS. Návrh odměny vychází z rozpočtu předloženého TS a činí 10 224 500,00 KČ včetně DPH;Novotný Jiří;yes;inferred by count balance;15;0;0;15;https://www.plasy.cz/modules/file_storage/download.php?file=5b59035e%7C325&inline=1
2024-12-11-009;2024-12-11;14;Technické služby města Plasy s.r.o. - stanovení roční odměny na rok 2025;ZM schvaluje roční odměnu na rok 2025 pro Technické služby města Plasy s.r.o. na zabezpečení veřejně prospěšných služeb dle uzavřené Smlouvy o zabezpečení veřejně prospěšných služeb, která je uzavřena mezi mčstem Plasy a TS. Návrh odměny vychází z rozpočtu předloženého TS a činí 10 224 500,00 KČ včetně DPH;Palmová Eliška;yes;inferred by count balance;15;0;0;15;https://www.plasy.cz/modules/file_storage/download.php?file=5b59035e%7C325&inline=1
2024-12-11-009;2024-12-11;14;Technické služby města Plasy s.r.o. - stanovení roční odměny na rok 2025;ZM schvaluje roční odměnu na rok 2025 pro Technické služby města Plasy s.r.o. na zabezpečení veřejně prospěšných služeb dle uzavřené Smlouvy o zabezpečení veřejně prospěšných služeb, která je uzavřena mezi mčstem Plasy a TS. Návrh odměny vychází z rozpočtu předloženého TS a činí 10 224 500,00 KČ včetně DPH;Pfeifer Lukáš;yes;inferred by count balance;15;0;0;15;https://www.plasy.cz/modules/file_storage/download.php?file=5b59035e%7C325&inline=1
2024-12-11-009;2024-12-11;14;Technické služby města Plasy s.r.o. - stanovení roční odměny na rok 2025;ZM schvaluje roční odměnu na rok 2025 pro Technické služby města Plasy s.r.o. na zabezpečení veřejně prospěšných služeb dle uzavřené Smlouvy o zabezpečení veřejně prospěšných služeb, která je uzavřena mezi mčstem Plasy a TS. Návrh odměny vychází z rozpočtu předloženého TS a činí 10 224 500,00 KČ včetně DPH;Škop Michal;yes;inferred by count balance;15;0;0;15;https://www.plasy.cz/modules/file_storage/download.php?file=5b59035e%7C325&inline=1
2024-12-11-009;2024-12-11;14;Technické služby města Plasy s.r.o. - stanovení roční odměny na rok 2025;ZM schvaluje roční odměnu na rok 2025 pro Technické služby města Plasy s.r.o. na zabezpečení veřejně prospěšných služeb dle uzavřené Smlouvy o zabezpečení veřejně prospěšných služeb, která je uzavřena mezi mčstem Plasy a TS. Návrh odměny vychází z rozpočtu předloženého TS a činí 10 224 500,00 KČ včetně DPH;Tyrpeklová Zdenka;yes;inferred by count balance;15;0;0;15;https://www.plasy.cz/modules/file_storage/download.php?file=5b59035e%7C325&inline=1
2024-12-11-009;2024-12-11;14;Technické služby města Plasy s.r.o. - stanovení roční odměny na rok 2025;ZM schvaluje roční odměnu na rok 2025 pro Technické služby města Plasy s.r.o. na zabezpečení veřejně prospěšných služeb dle uzavřené Smlouvy o zabezpečení veřejně prospěšných služeb, která je uzavřena mezi mčstem Plasy a TS. Návrh odměny vychází z rozpočtu předloženého TS a činí 10 224 500,00 KČ včetně DPH;Urbanová Veronika;yes;inferred by count balance;15;0;0;15;https://www.plasy.cz/modules/file_storage/download.php?file=5b59035e%7C325&inline=1
2024-12-11-010;2024-12-11;14;Plaské kulturní středisko s.r.o. - stanovení roční odměny pro rok 2025;ZM schvaluje roční odměnu pro rok 2025 pro Plaské kulturní středisko s.r.o. (dále jen PKS) na zabezpečení kulturních akcí ve městě, ve výši 720 000,-KČ včetně DPH;Belbl Emanuel;yes;inferred by count balance;14;0;1;15;https://www.plasy.cz/modules/file_storage/download.php?file=5b59035e%7C325&inline=1
2024-12-11-010;2024-12-11;14;Plaské kulturní středisko s.r.o. - stanovení roční odměny pro rok 2025;ZM schvaluje roční odměnu pro rok 2025 pro Plaské kulturní středisko s.r.o. (dále jen PKS) na zabezpečení kulturních akcí ve městě, ve výši 720 000,-KČ včetně DPH;Gross Václav;yes;inferred by count balance;14;0;1;15;https://www.plasy.cz/modules/file_storage/download.php?file=5b59035e%7C325&inline=1
2024-12-11-010;2024-12-11;14;Plaské kulturní středisko s.r.o. - stanovení roční odměny pro rok 2025;ZM schvaluje roční odměnu pro rok 2025 pro Plaské kulturní středisko s.r.o. (dále jen PKS) na zabezpečení kulturních akcí ve městě, ve výši 720 000,-KČ včetně DPH;Hanzlíček Zdeněk;abstain;named in minutes;14;0;1;15;https://www.plasy.cz/modules/file_storage/download.php?file=5b59035e%7C325&inline=1
2024-12-11-010;2024-12-11;14;Plaské kulturní středisko s.r.o. - stanovení roční odměny pro rok 2025;ZM schvaluje roční odměnu pro rok 2025 pro Plaské kulturní středisko s.r.o. (dále jen PKS) na zabezpečení kulturních akcí ve městě, ve výši 720 000,-KČ včetně DPH;Ježková Martina;yes;inferred by count balance;14;0;1;15;https://www.plasy.cz/modules/file_storage/download.php?file=5b59035e%7C325&inline=1
2024-12-11-010;2024-12-11;14;Plaské kulturní středisko s.r.o. - stanovení roční odměny pro rok 2025;ZM schvaluje roční odměnu pro rok 2025 pro Plaské kulturní středisko s.r.o. (dále jen PKS) na zabezpečení kulturních akcí ve městě, ve výši 720 000,-KČ včetně DPH;Kantor Pořádková Eva;yes;inferred by count balance;14;0;1;15;https://www.plasy.cz/modules/file_storage/download.php?file=5b59035e%7C325&inline=1
2024-12-11-010;2024-12-11;14;Plaské kulturní středisko s.r.o. - stanovení roční odměny pro rok 2025;ZM schvaluje roční odměnu pro rok 2025 pro Plaské kulturní středisko s.r.o. (dále jen PKS) na zabezpečení kulturních akcí ve městě, ve výši 720 000,-KČ včetně DPH;Kornatovský Ivo;yes;inferred by count balance;14;0;1;15;https://www.plasy.cz/modules/file_storage/download.php?file=5b59035e%7C325&inline=1
2024-12-11-010;2024-12-11;14;Plaské kulturní středisko s.r.o. - stanovení roční odměny pro rok 2025;ZM schvaluje roční odměnu pro rok 2025 pro Plaské kulturní středisko s.r.o. (dále jen PKS) na zabezpečení kulturních akcí ve městě, ve výši 720 000,-KČ včetně DPH;Kouba Tomáš;yes;inferred by count balance;14;0;1;15;https://www.plasy.cz/modules/file_storage/download.php?file=5b59035e%7C325&inline=1
2024-12-11-010;2024-12-11;14;Plaské kulturní středisko s.r.o. - stanovení roční odměny pro rok 2025;ZM schvaluje roční odměnu pro rok 2025 pro Plaské kulturní středisko s.r.o. (dále jen PKS) na zabezpečení kulturních akcí ve městě, ve výši 720 000,-KČ včetně DPH;Kovářík Petr;yes;inferred by count balance;14;0;1;15;https://www.plasy.cz/modules/file_storage/download.php?file=5b59035e%7C325&inline=1
2024-12-11-010;2024-12-11;14;Plaské kulturní středisko s.r.o. - stanovení roční odměny pro rok 2025;ZM schvaluje roční odměnu pro rok 2025 pro Plaské kulturní středisko s.r.o. (dále jen PKS) na zabezpečení kulturních akcí ve městě, ve výši 720 000,-KČ včetně DPH;Neuman Petr;yes;inferred by count balance;14;0;1;15;https://www.plasy.cz/modules/file_storage/download.php?file=5b59035e%7C325&inline=1
2024-12-11-010;2024-12-11;14;Plaské kulturní středisko s.r.o. - stanovení roční odměny pro rok 2025;ZM schvaluje roční odměnu pro rok 2025 pro Plaské kulturní středisko s.r.o. (dále jen PKS) na zabezpečení kulturních akcí ve městě, ve výši 720 000,-KČ včetně DPH;Novotný Jiří;yes;inferred by count balance;14;0;1;15;https://www.plasy.cz/modules/file_storage/download.php?file=5b59035e%7C325&inline=1
2024-12-11-010;2024-12-11;14;Plaské kulturní středisko s.r.o. - stanovení roční odměny pro rok 2025;ZM schvaluje roční odměnu pro rok 2025 pro Plaské kulturní středisko s.r.o. (dále jen PKS) na zabezpečení kulturních akcí ve městě, ve výši 720 000,-KČ včetně DPH;Palmová Eliška;yes;inferred by count balance;14;0;1;15;https://www.plasy.cz/modules/file_storage/download.php?file=5b59035e%7C325&inline=1
2024-12-11-010;2024-12-11;14;Plaské kulturní středisko s.r.o. - stanovení roční odměny pro rok 2025;ZM schvaluje roční odměnu pro rok 2025 pro Plaské kulturní středisko s.r.o. (dále jen PKS) na zabezpečení kulturních akcí ve městě, ve výši 720 000,-KČ včetně DPH;Pfeifer Lukáš;yes;inferred by count balance;14;0;1;15;https://www.plasy.cz/modules/file_storage/download.php?file=5b59035e%7C325&inline=1
2024-12-11-010;2024-12-11;14;Plaské kulturní středisko s.r.o. - stanovení roční odměny pro rok 2025;ZM schvaluje roční odměnu pro rok 2025 pro Plaské kulturní středisko s.r.o. (dále jen PKS) na zabezpečení kulturních akcí ve městě, ve výši 720 000,-KČ včetně DPH;Škop Michal;yes;inferred by count balance;14;0;1;15;https://www.plasy.cz/modules/file_storage/download.php?file=5b59035e%7C325&inline=1
2024-12-11-010;2024-12-11;14;Plaské kulturní středisko s.r.o. - stanovení roční odměny pro rok 2025;ZM schvaluje roční odměnu pro rok 2025 pro Plaské kulturní středisko s.r.o. (dále jen PKS) na zabezpečení kulturních akcí ve městě, ve výši 720 000,-KČ včetně DPH;Tyrpeklová Zdenka;yes;inferred by count balance;14;0;1;15;https://www.plasy.cz/modules/file_storage/download.php?file=5b59035e%7C325&inline=1
2024-12-11-010;2024-12-11;14;Plaské kulturní středisko s.r.o. - stanovení roční odměny pro rok 2025;ZM schvaluje roční odměnu pro rok 2025 pro Plaské kulturní středisko s.r.o. (dále jen PKS) na zabezpečení kulturních akcí ve městě, ve výši 720 000,-KČ včetně DPH;Urbanová Veronika;yes;inferred by count balance;14;0;1;15;https://www.plasy.cz/modules/file_storage/download.php?file=5b59035e%7C325&inline=1
2024-12-11-011;2024-12-11;14;Poskytnutí neinvestičních příspěvků příspěvkovým organizacím města Plasy na rok 2025;ZM schvaluje poskytnuti neinvestičních příspěvků příspěvkovým organizacím města Plasy na rok 2025 takto: Základní škola Plasy - 4 100 000KČ Mateřská škola Plasy - 1 754 000KČ Základní umělecká škola Plasy - 300 000KČ Dům dětí a mládeže Kopretina Plasy - 800 000KČ Městská knihovna Plasy - 3 983 000KČ;Belbl Emanuel;yes;inferred by count balance;15;0;0;15;https://www.plasy.cz/modules/file_storage/download.php?file=5b59035e%7C325&inline=1
2024-12-11-011;2024-12-11;14;Poskytnutí neinvestičních příspěvků příspěvkovým organizacím města Plasy na rok 2025;ZM schvaluje poskytnuti neinvestičních příspěvků příspěvkovým organizacím města Plasy na rok 2025 takto: Základní škola Plasy - 4 100 000KČ Mateřská škola Plasy - 1 754 000KČ Základní umělecká škola Plasy - 300 000KČ Dům dětí a mládeže Kopretina Plasy - 800 000KČ Městská knihovna Plasy - 3 983 000KČ;Gross Václav;yes;inferred by count balance;15;0;0;15;https://www.plasy.cz/modules/file_storage/download.php?file=5b59035e%7C325&inline=1
2024-12-11-011;2024-12-11;14;Poskytnutí neinvestičních příspěvků příspěvkovým organizacím města Plasy na rok 2025;ZM schvaluje poskytnuti neinvestičních příspěvků příspěvkovým organizacím města Plasy na rok 2025 takto: Základní škola Plasy - 4 100 000KČ Mateřská škola Plasy - 1 754 000KČ Základní umělecká škola Plasy - 300 000KČ Dům dětí a mládeže Kopretina Plasy - 800 000KČ Městská knihovna Plasy - 3 983 000KČ;Hanzlíček Zdeněk;yes;inferred by count balance;15;0;0;15;https://www.plasy.cz/modules/file_storage/download.php?file=5b59035e%7C325&inline=1
2024-12-11-011;2024-12-11;14;Poskytnutí neinvestičních příspěvků příspěvkovým organizacím města Plasy na rok 2025;ZM schvaluje poskytnuti neinvestičních příspěvků příspěvkovým organizacím města Plasy na rok 2025 takto: Základní škola Plasy - 4 100 000KČ Mateřská škola Plasy - 1 754 000KČ Základní umělecká škola Plasy - 300 000KČ Dům dětí a mládeže Kopretina Plasy - 800 000KČ Městská knihovna Plasy - 3 983 000KČ;Ježková Martina;yes;inferred by count balance;15;0;0;15;https://www.plasy.cz/modules/file_storage/download.php?file=5b59035e%7C325&inline=1
2024-12-11-011;2024-12-11;14;Poskytnutí neinvestičních příspěvků příspěvkovým organizacím města Plasy na rok 2025;ZM schvaluje poskytnuti neinvestičních příspěvků příspěvkovým organizacím města Plasy na rok 2025 takto: Základní škola Plasy - 4 100 000KČ Mateřská škola Plasy - 1 754 000KČ Základní umělecká škola Plasy - 300 000KČ Dům dětí a mládeže Kopretina Plasy - 800 000KČ Městská knihovna Plasy - 3 983 000KČ;Kantor Pořádková Eva;yes;inferred by count balance;15;0;0;15;https://www.plasy.cz/modules/file_storage/download.php?file=5b59035e%7C325&inline=1
2024-12-11-011;2024-12-11;14;Poskytnutí neinvestičních příspěvků příspěvkovým organizacím města Plasy na rok 2025;ZM schvaluje poskytnuti neinvestičních příspěvků příspěvkovým organizacím města Plasy na rok 2025 takto: Základní škola Plasy - 4 100 000KČ Mateřská škola Plasy - 1 754 000KČ Základní umělecká škola Plasy - 300 000KČ Dům dětí a mládeže Kopretina Plasy - 800 000KČ Městská knihovna Plasy - 3 983 000KČ;Kornatovský Ivo;yes;inferred by count balance;15;0;0;15;https://www.plasy.cz/modules/file_storage/download.php?file=5b59035e%7C325&inline=1
2024-12-11-011;2024-12-11;14;Poskytnutí neinvestičních příspěvků příspěvkovým organizacím města Plasy na rok 2025;ZM schvaluje poskytnuti neinvestičních příspěvků příspěvkovým organizacím města Plasy na rok 2025 takto: Základní škola Plasy - 4 100 000KČ Mateřská škola Plasy - 1 754 000KČ Základní umělecká škola Plasy - 300 000KČ Dům dětí a mládeže Kopretina Plasy - 800 000KČ Městská knihovna Plasy - 3 983 000KČ;Kouba Tomáš;yes;inferred by count balance;15;0;0;15;https://www.plasy.cz/modules/file_storage/download.php?file=5b59035e%7C325&inline=1
2024-12-11-011;2024-12-11;14;Poskytnutí neinvestičních příspěvků příspěvkovým organizacím města Plasy na rok 2025;ZM schvaluje poskytnuti neinvestičních příspěvků příspěvkovým organizacím města Plasy na rok 2025 takto: Základní škola Plasy - 4 100 000KČ Mateřská škola Plasy - 1 754 000KČ Základní umělecká škola Plasy - 300 000KČ Dům dětí a mládeže Kopretina Plasy - 800 000KČ Městská knihovna Plasy - 3 983 000KČ;Kovářík Petr;yes;inferred by count balance;15;0;0;15;https://www.plasy.cz/modules/file_storage/download.php?file=5b59035e%7C325&inline=1
2024-12-11-011;2024-12-11;14;Poskytnutí neinvestičních příspěvků příspěvkovým organizacím města Plasy na rok 2025;ZM schvaluje poskytnuti neinvestičních příspěvků příspěvkovým organizacím města Plasy na rok 2025 takto: Základní škola Plasy - 4 100 000KČ Mateřská škola Plasy - 1 754 000KČ Základní umělecká škola Plasy - 300 000KČ Dům dětí a mládeže Kopretina Plasy - 800 000KČ Městská knihovna Plasy - 3 983 000KČ;Neuman Petr;yes;inferred by count balance;15;0;0;15;https://www.plasy.cz/modules/file_storage/download.php?file=5b59035e%7C325&inline=1
2024-12-11-011;2024-12-11;14;Poskytnutí neinvestičních příspěvků příspěvkovým organizacím města Plasy na rok 2025;ZM schvaluje poskytnuti neinvestičních příspěvků příspěvkovým organizacím města Plasy na rok 2025 takto: Základní škola Plasy - 4 100 000KČ Mateřská škola Plasy - 1 754 000KČ Základní umělecká škola Plasy - 300 000KČ Dům dětí a mládeže Kopretina Plasy - 800 000KČ Městská knihovna Plasy - 3 983 000KČ;Novotný Jiří;yes;inferred by count balance;15;0;0;15;https://www.plasy.cz/modules/file_storage/download.php?file=5b59035e%7C325&inline=1
2024-12-11-011;2024-12-11;14;Poskytnutí neinvestičních příspěvků příspěvkovým organizacím města Plasy na rok 2025;ZM schvaluje poskytnuti neinvestičních příspěvků příspěvkovým organizacím města Plasy na rok 2025 takto: Základní škola Plasy - 4 100 000KČ Mateřská škola Plasy - 1 754 000KČ Základní umělecká škola Plasy - 300 000KČ Dům dětí a mládeže Kopretina Plasy - 800 000KČ Městská knihovna Plasy - 3 983 000KČ;Palmová Eliška;yes;inferred by count balance;15;0;0;15;https://www.plasy.cz/modules/file_storage/download.php?file=5b59035e%7C325&inline=1
2024-12-11-011;2024-12-11;14;Poskytnutí neinvestičních příspěvků příspěvkovým organizacím města Plasy na rok 2025;ZM schvaluje poskytnuti neinvestičních příspěvků příspěvkovým organizacím města Plasy na rok 2025 takto: Základní škola Plasy - 4 100 000KČ Mateřská škola Plasy - 1 754 000KČ Základní umělecká škola Plasy - 300 000KČ Dům dětí a mládeže Kopretina Plasy - 800 000KČ Městská knihovna Plasy - 3 983 000KČ;Pfeifer Lukáš;yes;inferred by count balance;15;0;0;15;https://www.plasy.cz/modules/file_storage/download.php?file=5b59035e%7C325&inline=1
2024-12-11-011;2024-12-11;14;Poskytnutí neinvestičních příspěvků příspěvkovým organizacím města Plasy na rok 2025;ZM schvaluje poskytnuti neinvestičních příspěvků příspěvkovým organizacím města Plasy na rok 2025 takto: Základní škola Plasy - 4 100 000KČ Mateřská škola Plasy - 1 754 000KČ Základní umělecká škola Plasy - 300 000KČ Dům dětí a mládeže Kopretina Plasy - 800 000KČ Městská knihovna Plasy - 3 983 000KČ;Škop Michal;yes;inferred by count balance;15;0;0;15;https://www.plasy.cz/modules/file_storage/download.php?file=5b59035e%7C325&inline=1
2024-12-11-011;2024-12-11;14;Poskytnutí neinvestičních příspěvků příspěvkovým organizacím města Plasy na rok 2025;ZM schvaluje poskytnuti neinvestičních příspěvků příspěvkovým organizacím města Plasy na rok 2025 takto: Základní škola Plasy - 4 100 000KČ Mateřská škola Plasy - 1 754 000KČ Základní umělecká škola Plasy - 300 000KČ Dům dětí a mládeže Kopretina Plasy - 800 000KČ Městská knihovna Plasy - 3 983 000KČ;Tyrpeklová Zdenka;yes;inferred by count balance;15;0;0;15;https://www.plasy.cz/modules/file_storage/download.php?file=5b59035e%7C325&inline=1
2024-12-11-011;2024-12-11;14;Poskytnutí neinvestičních příspěvků příspěvkovým organizacím města Plasy na rok 2025;ZM schvaluje poskytnuti neinvestičních příspěvků příspěvkovým organizacím města Plasy na rok 2025 takto: Základní škola Plasy - 4 100 000KČ Mateřská škola Plasy - 1 754 000KČ Základní umělecká škola Plasy - 300 000KČ Dům dětí a mládeže Kopretina Plasy - 800 000KČ Městská knihovna Plasy - 3 983 000KČ;Urbanová Veronika;yes;inferred by count balance;15;0;0;15;https://www.plasy.cz/modules/file_storage/download.php?file=5b59035e%7C325&inline=1
2024-12-11-012;2024-12-11;14;Usnesení: ZM schvaluje pokračování realizace nástavby ZŠ Plasy včetně vypsání výběrového řízení na zhotovitele stavby a schvaluje případné podání žádosti městem Plasy o úvěr na tuto stavbu, ve výši max. 40 mil. KČ. Předpokládaná celková Částka na realizaci nástavby ZŠ Plasy je: 40 949 724,00KČ bez DPH, 49 549 166,00KČ včetně DPH. Město Plasy bude vyvíjet maximální snahu o získání dotačního financování tak, aby byla re... (text je příliš dlouhý) Návrh rozpočtu města Plasy na rok 2025 a SVR 2026-2027;ZM neschvaluje předložený návrh rozpočtu města Plasy na rok 2025 a SVR 2026-2027;Belbl Emanuel;yes;inferred by count balance;6;8;1;15;https://www.plasy.cz/modules/file_storage/download.php?file=5b59035e%7C325&inline=1
2024-12-11-012;2024-12-11;14;Usnesení: ZM schvaluje pokračování realizace nástavby ZŠ Plasy včetně vypsání výběrového řízení na zhotovitele stavby a schvaluje případné podání žádosti městem Plasy o úvěr na tuto stavbu, ve výši max. 40 mil. KČ. Předpokládaná celková Částka na realizaci nástavby ZŠ Plasy je: 40 949 724,00KČ bez DPH, 49 549 166,00KČ včetně DPH. Město Plasy bude vyvíjet maximální snahu o získání dotačního financování tak, aby byla re... (text je příliš dlouhý) Návrh rozpočtu města Plasy na rok 2025 a SVR 2026-2027;ZM neschvaluje předložený návrh rozpočtu města Plasy na rok 2025 a SVR 2026-2027;Gross Václav;no;named in minutes;6;8;1;15;https://www.plasy.cz/modules/file_storage/download.php?file=5b59035e%7C325&inline=1
2024-12-11-012;2024-12-11;14;Usnesení: ZM schvaluje pokračování realizace nástavby ZŠ Plasy včetně vypsání výběrového řízení na zhotovitele stavby a schvaluje případné podání žádosti městem Plasy o úvěr na tuto stavbu, ve výši max. 40 mil. KČ. Předpokládaná celková Částka na realizaci nástavby ZŠ Plasy je: 40 949 724,00KČ bez DPH, 49 549 166,00KČ včetně DPH. Město Plasy bude vyvíjet maximální snahu o získání dotačního financování tak, aby byla re... (text je příliš dlouhý) Návrh rozpočtu města Plasy na rok 2025 a SVR 2026-2027;ZM neschvaluje předložený návrh rozpočtu města Plasy na rok 2025 a SVR 2026-2027;Hanzlíček Zdeněk;yes;inferred by count balance;6;8;1;15;https://www.plasy.cz/modules/file_storage/download.php?file=5b59035e%7C325&inline=1
2024-12-11-012;2024-12-11;14;Usnesení: ZM schvaluje pokračování realizace nástavby ZŠ Plasy včetně vypsání výběrového řízení na zhotovitele stavby a schvaluje případné podání žádosti městem Plasy o úvěr na tuto stavbu, ve výši max. 40 mil. KČ. Předpokládaná celková Částka na realizaci nástavby ZŠ Plasy je: 40 949 724,00KČ bez DPH, 49 549 166,00KČ včetně DPH. Město Plasy bude vyvíjet maximální snahu o získání dotačního financování tak, aby byla re... (text je příliš dlouhý) Návrh rozpočtu města Plasy na rok 2025 a SVR 2026-2027;ZM neschvaluje předložený návrh rozpočtu města Plasy na rok 2025 a SVR 2026-2027;Ježková Martina;no;named in minutes;6;8;1;15;https://www.plasy.cz/modules/file_storage/download.php?file=5b59035e%7C325&inline=1
